ctime,datid,datname,confl_tablespace,confl_lock,confl_snapshot,confl_bufferpin,confl_deadlock
1719478271.380107,1,template1,0,0,0,0,0
1719478271.380107,4,template0,0,0,0,0,0
1719478271.380107,4212858,dbt5,0,0,0,0,0
1719478331.392720,5,postgres,0,0,0,0,0
1719478331.392720,4263817,dbt7,0,0,0,0,0
1719478331.392720,1,template1,0,0,0,0,0
1719478331.392720,4,template0,0,0,0,0,0
1719478331.392720,4212858,dbt5,0,0,0,0,0
1719478391.407266,5,postgres,0,0,0,0,0
1719478391.407266,4263817,dbt7,0,0,0,0,0
1719478391.407266,1,template1,0,0,0,0,0
1719478391.407266,4,template0,0,0,0,0,0
1719478391.407266,4212858,dbt5,0,0,0,0,0
1719478451.416156,5,postgres,0,0,0,0,0
1719478451.416156,4263817,dbt7,0,0,0,0,0
1719478451.416156,1,template1,0,0,0,0,0
1719478451.416156,4,template0,0,0,0,0,0
1719478451.416156,4212858,dbt5,0,0,0,0,0
1719478511.426298,5,postgres,0,0,0,0,0
1719478511.426298,4263817,dbt7,0,0,0,0,0
1719478511.426298,1,template1,0,0,0,0,0
1719478511.426298,4,template0,0,0,0,0,0
1719478511.426298,4212858,dbt5,0,0,0,0,0
1719478571.435018,5,postgres,0,0,0,0,0
1719478571.435018,4263817,dbt7,0,0,0,0,0
1719478571.435018,1,template1,0,0,0,0,0
1719478571.435018,4,template0,0,0,0,0,0
1719478571.435018,4212858,dbt5,0,0,0,0,0
1719478631.450106,5,postgres,0,0,0,0,0
1719478631.450106,4263817,dbt7,0,0,0,0,0
1719478631.450106,1,template1,0,0,0,0,0
1719478631.450106,4,template0,0,0,0,0,0
1719478631.450106,4212858,dbt5,0,0,0,0,0
1719478691.453460,5,postgres,0,0,0,0,0
1719478691.453460,4263817,dbt7,0,0,0,0,0
1719478691.453460,1,template1,0,0,0,0,0
1719478691.453460,4,template0,0,0,0,0,0
1719478691.453460,4212858,dbt5,0,0,0,0,0
1719478751.471611,5,postgres,0,0,0,0,0
1719478751.471611,4263817,dbt7,0,0,0,0,0
1719478751.471611,1,template1,0,0,0,0,0
1719478751.471611,4,template0,0,0,0,0,0
1719478751.471611,4212858,dbt5,0,0,0,0,0
1719478811.483962,5,postgres,0,0,0,0,0
1719478811.483962,4263817,dbt7,0,0,0,0,0
1719478811.483962,1,template1,0,0,0,0,0
1719478811.483962,4,template0,0,0,0,0,0
1719478811.483962,4212858,dbt5,0,0,0,0,0
1719478871.492546,5,postgres,0,0,0,0,0
1719478871.492546,4263817,dbt7,0,0,0,0,0
1719478871.492546,1,template1,0,0,0,0,0
1719478871.492546,4,template0,0,0,0,0,0
1719478871.492546,4212858,dbt5,0,0,0,0,0
1719478931.497984,5,postgres,0,0,0,0,0
1719478931.497984,4263817,dbt7,0,0,0,0,0
1719478931.497984,1,template1,0,0,0,0,0
1719478931.497984,4,template0,0,0,0,0,0
1719478931.497984,4212858,dbt5,0,0,0,0,0
1719478991.509427,5,postgres,0,0,0,0,0
1719478991.509427,4263817,dbt7,0,0,0,0,0
1719478991.509427,1,template1,0,0,0,0,0
1719478991.509427,4,template0,0,0,0,0,0
1719478991.509427,4212858,dbt5,0,0,0,0,0
1719479051.529124,5,postgres,0,0,0,0,0
1719479051.529124,4263817,dbt7,0,0,0,0,0
1719479051.529124,1,template1,0,0,0,0,0
1719479051.529124,4,template0,0,0,0,0,0
1719479051.529124,4212858,dbt5,0,0,0,0,0
1719479111.536428,5,postgres,0,0,0,0,0
1719479111.536428,4263817,dbt7,0,0,0,0,0
1719479111.536428,1,template1,0,0,0,0,0
1719479111.536428,4,template0,0,0,0,0,0
1719479111.536428,4212858,dbt5,0,0,0,0,0
1719479171.554313,5,postgres,0,0,0,0,0
1719479171.554313,4263817,dbt7,0,0,0,0,0
1719479171.554313,1,template1,0,0,0,0,0
1719479171.554313,4,template0,0,0,0,0,0
1719479171.554313,4212858,dbt5,0,0,0,0,0
1719479231.558481,5,postgres,0,0,0,0,0
1719479231.558481,4263817,dbt7,0,0,0,0,0
1719479231.558481,1,template1,0,0,0,0,0
1719479231.558481,4,template0,0,0,0,0,0
1719479231.558481,4212858,dbt5,0,0,0,0,0
1719479291.573441,5,postgres,0,0,0,0,0
1719479291.573441,4263817,dbt7,0,0,0,0,0
1719479291.573441,1,template1,0,0,0,0,0
1719479291.573441,4,template0,0,0,0,0,0
1719479291.573441,4212858,dbt5,0,0,0,0,0
