ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1719461444.093648,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461444.093648,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461444.093648,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461504.105393,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461504.105393,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461504.105393,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139525+00,2024-06-27 03:09:15.139526+00,,,active,,4813693,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(((ss_ext_list_price-ss_ext_wholesale_cost-ss_ext_discount_amt)+ss_ext_sales_price)/2) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_lo",client backend
1719461504.105393,4263817,dbt7,2867721,,10,markwkm,psql,,,-1,2024-06-27 04:11:44.101031+00,2024-06-27 04:11:44.104588+00,2024-06-27 04:11:44.104588+00,2024-06-27 04:11:44.104588+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461504.105393,4263817,dbt7,2867723,,10,markwkm,psql,,,-1,2024-06-27 04:11:44.102012+00,2024-06-27 04:11:44.105393+00,2024-06-27 04:11:44.105393+00,2024-06-27 04:11:44.105394+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461504.105393,4263817,dbt7,2867724,,10,markwkm,psql,,,-1,2024-06-27 04:11:44.103614+00,2024-06-27 04:11:44.107476+00,2024-06-27 04:11:44.107476+00,2024-06-27 04:11:44.107477+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_wal_receiver) TO STDOUT (FORMAT CSV);",client backend
1719461504.105393,4263817,dbt7,2867725,,10,markwkm,psql,,,-1,2024-06-27 04:11:44.104414+00,2024-06-27 04:11:44.107725+00,2024-06-27 04:11:44.107725+00,2024-06-27 04:11:44.107726+00,,,active,,4813693,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_replication) TO STDOUT (FORMAT CSV);",client backend
1719461504.105393,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461504.105393,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461504.105393,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461564.112950,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461564.112950,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461564.112950,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:12:18.097739+00,2024-06-27 04:12:18.097739+00,2024-06-27 04:12:18.09774+00,,,active,,4813697,,"select  a.ca_state state, count(*) cnt
 from customer_address a
     ,customer c
     ,store_sales s
     ,date_dim d
     ,item i
 where       a.ca_address_sk = c.c_current_addr_sk
 	and c.c_customer_sk = s.ss_customer_sk
 	and s.ss_sold_date_sk = d.d_date_sk
 	and s.ss_item_sk = i.i_item_sk
 	and d.d_month_seq = 
 	     (select distinct (d_month_seq)
 	      from date_dim
               where d_year = 2000
 	        and d_moy = 1 )
 	and i.i_current_price > 1.2 * 
             (select avg(j.i_current_price) 
 	     from item j 
 	     where j.i_category = i.i_category)
 group by a.ca_state
 having count(*) >= 10
 order by cnt, a.ca_state 
 limit 100;",client backend
1719461564.112950,4263817,dbt7,2867925,,10,markwkm,psql,,,-1,2024-06-27 04:12:44.109779+00,2024-06-27 04:12:44.11295+00,2024-06-27 04:12:44.11295+00,2024-06-27 04:12:44.112951+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461564.112950,4263817,dbt7,2867926,,10,markwkm,psql,,,-1,2024-06-27 04:12:44.111378+00,2024-06-27 04:12:44.114948+00,2024-06-27 04:12:44.114948+00,2024-06-27 04:12:44.114949+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461564.112950,4263817,dbt7,2867927,,10,markwkm,psql,,,-1,2024-06-27 04:12:44.111858+00,2024-06-27 04:12:44.115201+00,2024-06-27 04:12:44.115201+00,2024-06-27 04:12:44.115202+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_vacuum) TO STDOUT (FORMAT CSV);",client backend
1719461564.112950,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461564.112950,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461564.112950,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461624.122676,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461624.122676,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461624.122676,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:12:18.097739+00,2024-06-27 04:12:18.097739+00,2024-06-27 04:12:18.09774+00,,,active,,4813697,,"select  a.ca_state state, count(*) cnt
 from customer_address a
     ,customer c
     ,store_sales s
     ,date_dim d
     ,item i
 where       a.ca_address_sk = c.c_current_addr_sk
 	and c.c_customer_sk = s.ss_customer_sk
 	and s.ss_sold_date_sk = d.d_date_sk
 	and s.ss_item_sk = i.i_item_sk
 	and d.d_month_seq = 
 	     (select distinct (d_month_seq)
 	      from date_dim
               where d_year = 2000
 	        and d_moy = 1 )
 	and i.i_current_price > 1.2 * 
             (select avg(j.i_current_price) 
 	     from item j 
 	     where j.i_category = i.i_category)
 group by a.ca_state
 having count(*) >= 10
 order by cnt, a.ca_state 
 limit 100;",client backend
1719461624.122676,4263817,dbt7,2868130,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.118529+00,2024-06-27 04:13:44.12221+00,2024-06-27 04:13:44.12221+00,2024-06-27 04:13:44.12221+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,4263817,dbt7,2868131,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.119041+00,2024-06-27 04:13:44.122676+00,2024-06-27 04:13:44.122676+00,2024-06-27 04:13:44.122677+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,4263817,dbt7,2868132,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.119579+00,2024-06-27 04:13:44.122981+00,2024-06-27 04:13:44.122981+00,2024-06-27 04:13:44.122981+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_replication) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,4263817,dbt7,2868133,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.120108+00,2024-06-27 04:13:44.123491+00,2024-06-27 04:13:44.123491+00,2024-06-27 04:13:44.123492+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_vacuum) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,4263817,dbt7,2868134,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.121369+00,2024-06-27 04:13:44.124978+00,2024-06-27 04:13:44.124978+00,2024-06-27 04:13:44.124978+00,,,active,,4813697,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_wal_receiver) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,4263817,dbt7,2868135,,10,markwkm,psql,,,-1,2024-06-27 04:13:44.121996+00,2024-06-27 04:13:44.125361+00,2024-06-27 04:13:44.125361+00,2024-06-27 04:13:44.125361+00,,,active,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1719461624.122676,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461624.122676,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461624.122676,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461684.135411,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461684.135411,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461684.135411,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917096+00,,,active,,4813707,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(ss_ext_list_price-ss_ext_discount_amt) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag 
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year 
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address cu",client backend
1719461684.135411,4263817,dbt7,2868370,,10,markwkm,psql,,,-1,2024-06-27 04:14:44.13181+00,2024-06-27 04:14:44.135411+00,2024-06-27 04:14:44.135411+00,2024-06-27 04:14:44.135412+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461684.135411,4263817,dbt7,2868372,,10,markwkm,psql,,,-1,2024-06-27 04:14:44.132964+00,2024-06-27 04:14:44.136225+00,2024-06-27 04:14:44.136225+00,2024-06-27 04:14:44.136225+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1719461684.135411,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461684.135411,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461684.135411,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461744.141314,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461744.141314,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461744.141314,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917096+00,,,active,,4813707,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(ss_ext_list_price-ss_ext_discount_amt) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag 
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year 
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address cu",client backend
1719461744.141314,4263817,dbt7,2868573,,10,markwkm,psql,,,-1,2024-06-27 04:15:44.136854+00,2024-06-27 04:15:44.140568+00,2024-06-27 04:15:44.140568+00,2024-06-27 04:15:44.140569+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461744.141314,4263817,dbt7,2868574,,10,markwkm,psql,,,-1,2024-06-27 04:15:44.137781+00,2024-06-27 04:15:44.141314+00,2024-06-27 04:15:44.141314+00,2024-06-27 04:15:44.141315+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461744.141314,4263817,dbt7,2868575,,10,markwkm,psql,,,-1,2024-06-27 04:15:44.138211+00,,2024-06-27 04:15:44.141795+00,2024-06-27 04:15:44.144081+00,,,idle,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1719461744.141314,4263817,dbt7,2868576,,10,markwkm,psql,,,-1,2024-06-27 04:15:44.138707+00,2024-06-27 04:15:44.142165+00,2024-06-27 04:15:44.142165+00,2024-06-27 04:15:44.142166+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1719461744.141314,4263817,dbt7,2868577,,10,markwkm,psql,,,-1,2024-06-27 04:15:44.139281+00,2024-06-27 04:15:44.142797+00,2024-06-27 04:15:44.142797+00,2024-06-27 04:15:44.142798+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_replication) TO STDOUT (FORMAT CSV);",client backend
1719461744.141314,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461744.141314,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461744.141314,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461804.151321,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461804.151321,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461804.151321,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917096+00,,,active,,4813707,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(ss_ext_list_price-ss_ext_discount_amt) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag 
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year 
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address cu",client backend
1719461804.151321,4263817,dbt7,2868774,,10,markwkm,psql,,,-1,2024-06-27 04:16:44.147456+00,2024-06-27 04:16:44.151016+00,2024-06-27 04:16:44.151016+00,2024-06-27 04:16:44.151016+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461804.151321,4263817,dbt7,2868775,,10,markwkm,psql,,,-1,2024-06-27 04:16:44.148023+00,2024-06-27 04:16:44.151321+00,2024-06-27 04:16:44.151321+00,2024-06-27 04:16:44.151322+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461804.151321,4263817,dbt7,2868776,,10,markwkm,psql,,,-1,2024-06-27 04:16:44.149524+00,2024-06-27 04:16:44.153186+00,2024-06-27 04:16:44.153186+00,2024-06-27 04:16:44.153187+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1719461804.151321,4263817,dbt7,2868777,,10,markwkm,psql,,,-1,2024-06-27 04:16:44.150121+00,2024-06-27 04:16:44.153555+00,2024-06-27 04:16:44.153555+00,2024-06-27 04:16:44.153555+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_replication) TO STDOUT (FORMAT CSV);",client backend
1719461804.151321,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461804.151321,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461804.151321,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461864.161210,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461864.161210,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461864.161210,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917096+00,,,active,,4813707,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(ss_ext_list_price-ss_ext_discount_amt) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag 
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year 
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address cu",client backend
1719461864.161210,4263817,dbt7,2868981,,10,markwkm,psql,,,-1,2024-06-27 04:17:44.156931+00,2024-06-27 04:17:44.160439+00,2024-06-27 04:17:44.160439+00,2024-06-27 04:17:44.160439+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461864.161210,4263817,dbt7,2868982,,10,markwkm,psql,,,-1,2024-06-27 04:17:44.15775+00,2024-06-27 04:17:44.16121+00,2024-06-27 04:17:44.16121+00,2024-06-27 04:17:44.16121+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461864.161210,4263817,dbt7,2868983,,10,markwkm,psql,,,-1,2024-06-27 04:17:44.158294+00,2024-06-27 04:17:44.161918+00,2024-06-27 04:17:44.161918+00,2024-06-27 04:17:44.161918+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_progress_create_index) TO STDOUT (FORMAT CSV);",client backend
1719461864.161210,4263817,dbt7,2868984,,10,markwkm,psql,,,-1,2024-06-27 04:17:44.15877+00,2024-06-27 04:17:44.162088+00,2024-06-27 04:17:44.162088+00,2024-06-27 04:17:44.162089+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1719461864.161210,4263817,dbt7,2868985,,10,markwkm,psql,,,-1,2024-06-27 04:17:44.160648+00,,,,Client,ClientRead,,,,,"",client backend
1719461864.161210,,,2559528,,,,"",,,,2024-06-26 00:36:03.450386+00,,,,Activity,BgWriterHibernate,,,,,"",background writer
1719461864.161210,,,2559527,,,,"",,,,2024-06-26 00:36:03.449941+00,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1719461864.161210,,,2559530,,,,"",,,,2024-06-26 00:36:03.456156+00,,,,Activity,WalWriterMain,,,,,"",walwriter
1719461924.172869,,,2559531,,,,"",,,,2024-06-26 00:36:03.456573+00,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1719461924.172869,,,2559532,,10,markwkm,"",,,,2024-06-26 00:36:03.457075+00,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1719461924.172869,4263817,dbt7,2854286,,10,markwkm,psql,,,-1,2024-06-27 03:05:43.466495+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917095+00,2024-06-27 04:14:41.917096+00,,,active,,4813707,,"with year_total as (
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address customer_email_address
       ,d_year dyear
       ,sum(ss_ext_list_price-ss_ext_discount_amt) year_total
       ,'s' sale_type
 from customer
     ,store_sales
     ,date_dim
 where c_customer_sk = ss_customer_sk
   and ss_sold_date_sk = d_date_sk
 group by c_customer_id
         ,c_first_name
         ,c_last_name
         ,c_preferred_cust_flag 
         ,c_birth_country
         ,c_login
         ,c_email_address
         ,d_year 
 union all
 select c_customer_id customer_id
       ,c_first_name customer_first_name
       ,c_last_name customer_last_name
       ,c_preferred_cust_flag customer_preferred_cust_flag
       ,c_birth_country customer_birth_country
       ,c_login customer_login
       ,c_email_address cu",client backend
1719461924.172869,4263817,dbt7,2869183,,10,markwkm,psql,,,-1,2024-06-27 04:18:44.168966+00,2024-06-27 04:18:44.172584+00,2024-06-27 04:18:44.172584+00,2024-06-27 04:18:44.172585+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1719461924.172869,4263817,dbt7,2869184,,10,markwkm,psql,,,-1,2024-06-27 04:18:44.169478+00,2024-06-27 04:18:44.172869+00,2024-06-27 04:18:44.172869+00,2024-06-27 04:18:44.17287+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1719461924.172869,4263817,dbt7,2869185,,10,markwkm,psql,,,-1,2024-06-27 04:18:44.170079+00,2024-06-27 04:18:44.174144+00,2024-06-27 04:18:44.174144+00,2024-06-27 04:18:44.174144+00,,,active,,4813707,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
