ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1683037597.780538,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,,2023-05-02 07:26:37.780975-07,2023-05-02 07:26:37.784896-07,,,idle,,,,COMMIT,client backend
1683037597.780538,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:26:37.782544-07,2023-05-02 07:26:37.782853-07,2023-05-02 07:26:37.782853-07,,,active,34442479,34442476,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037597.780538,22501,dbt2,4197,,10,postgres,psql,::1,,33202,2023-05-02 07:26:37.709557-07,2023-05-02 07:26:37.780538-07,2023-05-02 07:26:37.780538-07,2023-05-02 07:26:37.780539-07,,,active,,34442474,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037597.780538,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037597.780538,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037597.780538,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683037657.793125,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037657.793125,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037657.793125,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:27:37.784403-07,2023-05-02 07:27:37.784781-07,2023-05-02 07:27:37.784782-07,Lock,transactionid,active,34467761,34467757,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683037657.793125,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:27:37.787305-07,2023-05-02 07:27:37.793415-07,2023-05-02 07:27:37.793415-07,LWLock,WALWrite,active,34467763,,,COMMIT,client backend
1683037657.793125,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:27:37.787201-07,2023-05-02 07:27:37.792177-07,2023-05-02 07:27:37.792178-07,LWLock,WALWrite,active,34467762,,,COMMIT,client backend
1683037657.793125,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:27:37.783893-07,2023-05-02 07:27:37.78445-07,2023-05-02 07:27:37.78445-07,IO,WALSync,active,34467760,,,COMMIT,client backend
1683037657.793125,22501,dbt2,4213,,10,postgres,psql,::1,,55736,2023-05-02 07:27:37.721242-07,2023-05-02 07:27:37.793125-07,2023-05-02 07:27:37.793125-07,2023-05-02 07:27:37.793126-07,,,active,,34467760,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037657.793125,22501,dbt2,4212,,10,postgres,psql,::1,,55720,2023-05-02 07:27:37.725306-07,2023-05-02 07:27:37.794759-07,2023-05-02 07:27:37.794759-07,2023-05-02 07:27:37.79476-07,,,active,,34467760,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1683037657.793125,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037657.793125,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037657.793125,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683037717.805576,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037717.805576,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037717.805576,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:28:37.79735-07,2023-05-02 07:28:37.799658-07,2023-05-02 07:28:37.799659-07,IO,WALSync,active,34491259,,,COMMIT,client backend
1683037717.805576,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:28:37.804945-07,2023-05-02 07:28:37.805541-07,2023-05-02 07:28:37.805542-07,LWLock,WALWrite,active,34491260,,,COMMIT,client backend
1683037717.805576,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:28:37.807908-07,2023-05-02 07:28:37.808283-07,2023-05-02 07:28:37.808283-07,,,active,34491262,34491259,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037717.805576,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:28:37.805213-07,2023-05-02 07:28:37.807968-07,2023-05-02 07:28:37.807968-07,LWLock,WALWrite,active,34491261,,,COMMIT,client backend
1683037717.805576,22501,dbt2,4225,,10,postgres,psql,::1,,38004,2023-05-02 07:28:37.745285-07,2023-05-02 07:28:37.805576-07,2023-05-02 07:28:37.805576-07,2023-05-02 07:28:37.805577-07,,,active,,34491259,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037717.805576,22501,dbt2,4226,,10,postgres,psql,::1,,38020,2023-05-02 07:28:37.732072-07,2023-05-02 07:28:37.80515-07,2023-05-02 07:28:37.80515-07,2023-05-02 07:28:37.805151-07,,,active,,34491259,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683037717.805576,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037717.805576,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037717.805576,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,LWLock,WALWrite,,,,,"",walwriter
1683037777.835099,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037777.835099,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037777.835099,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:29:37.836227-07,2023-05-02 07:29:37.839296-07,2023-05-02 07:29:37.839297-07,LWLock,WALWrite,active,34515817,,,COMMIT,client backend
1683037777.835099,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:29:37.840182-07,2023-05-02 07:29:37.840835-07,2023-05-02 07:29:37.840836-07,LWLock,WALWrite,active,34515819,,,COMMIT,client backend
1683037777.835099,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:29:37.839866-07,2023-05-02 07:29:37.840441-07,2023-05-02 07:29:37.840441-07,IO,WALSync,active,34515818,,,COMMIT,client backend
1683037777.835099,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:29:37.840982-07,2023-05-02 07:29:37.841314-07,2023-05-02 07:29:37.841315-07,,,active,34515820,34515817,,"SELECT * FROM delivery($1, $2)",client backend
1683037777.835099,22501,dbt2,4238,,10,postgres,psql,::1,,47084,2023-05-02 07:29:37.743232-07,2023-05-02 07:29:37.835099-07,2023-05-02 07:29:37.835099-07,2023-05-02 07:29:37.835101-07,,,active,,34515813,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037777.835099,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037777.835099,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037777.835099,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683037837.806753,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037837.806753,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037837.806753,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:30:37.80575-07,2023-05-02 07:30:37.806337-07,2023-05-02 07:30:37.806338-07,IO,WALSync,active,34540913,,,COMMIT,client backend
1683037837.806753,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:30:37.809919-07,2023-05-02 07:30:37.810218-07,2023-05-02 07:30:37.810218-07,,,active,34540914,34540913,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037837.806753,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:30:37.809861-07,2023-05-02 07:30:37.810271-07,2023-05-02 07:30:37.810272-07,,,active,34540916,34540913,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037837.806753,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:30:37.809911-07,2023-05-02 07:30:37.810218-07,2023-05-02 07:30:37.810219-07,,,active,34540915,34540913,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037837.806753,22501,dbt2,4254,,10,postgres,psql,::1,,51952,2023-05-02 07:30:37.79255-07,2023-05-02 07:30:37.806753-07,2023-05-02 07:30:37.806753-07,2023-05-02 07:30:37.806753-07,,,active,,34540910,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037837.806753,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037837.806753,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037837.806753,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,LWLock,WALWrite,,,,,"",walwriter
1683037897.793917,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037897.793917,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037897.793917,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:31:37.791646-07,2023-05-02 07:31:37.796486-07,2023-05-02 07:31:37.796487-07,IO,WALSync,active,34565439,,,COMMIT,client backend
1683037897.793917,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:31:37.797613-07,2023-05-02 07:31:37.800851-07,2023-05-02 07:31:37.800852-07,LWLock,WALWrite,active,34565441,,,COMMIT,client backend
1683037897.793917,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:31:37.792718-07,2023-05-02 07:31:37.793283-07,2023-05-02 07:31:37.793284-07,LWLock,WALWrite,active,34565440,,,COMMIT,client backend
1683037897.793917,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:31:37.781225-07,2023-05-02 07:31:37.799167-07,2023-05-02 07:31:37.799167-07,IO,DataFileRead,active,34565442,34565439,,"SELECT * FROM delivery($1, $2)",client backend
1683037897.793917,22501,dbt2,4265,,10,postgres,psql,::1,,58064,2023-05-02 07:31:37.776247-07,2023-05-02 07:31:37.793917-07,2023-05-02 07:31:37.793917-07,2023-05-02 07:31:37.793918-07,,,active,,34565438,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037897.793917,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037897.793917,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683037897.793917,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683037957.791359,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683037957.791359,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683037957.791359,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:32:37.805021-07,2023-05-02 07:32:37.805131-07,2023-05-02 07:32:37.805131-07,,,active,,34589444,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683037957.791359,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:32:37.801219-07,2023-05-02 07:32:37.801881-07,2023-05-02 07:32:37.801882-07,LWLock,WALWrite,active,34589448,,,COMMIT,client backend
1683037957.791359,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:32:37.798773-07,2023-05-02 07:32:37.801276-07,2023-05-02 07:32:37.801277-07,LWLock,WALWrite,active,34589447,,,COMMIT,client backend
1683037957.791359,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:32:37.781749-07,2023-05-02 07:32:37.801041-07,2023-05-02 07:32:37.801058-07,IO,WALSync,active,34589444,,,COMMIT,client backend
1683037957.791359,22501,dbt2,4280,,10,postgres,psql,::1,,53290,2023-05-02 07:32:37.773651-07,2023-05-02 07:32:37.789268-07,2023-05-02 07:32:37.789268-07,2023-05-02 07:32:37.789269-07,,,active,,34589442,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_all_indexes a, pg_statio_all_indexes b
WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",client backend
1683037957.791359,22501,dbt2,4279,,10,postgres,psql,::1,,53274,2023-05-02 07:32:37.787542-07,2023-05-02 07:32:37.791359-07,2023-05-02 07:32:37.791359-07,2023-05-02 07:32:37.79136-07,,,active,,34589442,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683037957.791359,22501,dbt2,4282,,10,postgres,psql,::1,,53310,2023-05-02 07:32:37.788594-07,,,2023-05-02 07:32:37.803603-07,Client,ClientRead,idle,,,,"",client backend
1683037957.791359,22501,dbt2,4283,,10,postgres,psql,::1,,53318,2023-05-02 07:32:37.792937-07,2023-05-02 07:32:37.804255-07,2023-05-02 07:32:37.804255-07,2023-05-02 07:32:37.804256-07,,,active,,34589444,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683037957.791359,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683037957.791359,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1683037957.791359,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038017.793310,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038017.793310,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038017.793310,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:33:37.798822-07,2023-05-02 07:33:37.799226-07,2023-05-02 07:33:37.799226-07,,,active,34611321,34611318,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038017.793310,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:33:37.785483-07,2023-05-02 07:33:37.794193-07,2023-05-02 07:33:37.794195-07,IO,WALSync,active,34611320,,,COMMIT,client backend
1683038017.793310,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:33:37.78591-07,2023-05-02 07:33:37.786747-07,2023-05-02 07:33:37.786749-07,LWLock,WALWrite,active,34611319,,,COMMIT,client backend
1683038017.793310,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:33:37.799382-07,2023-05-02 07:33:37.800065-07,2023-05-02 07:33:37.800065-07,LWLock,WALWrite,active,34611322,,,COMMIT,client backend
1683038017.793310,22501,dbt2,4285,,,,"",,,,2023-05-02 07:32:50.193334-07,2023-05-02 07:32:50.311853-07,2023-05-02 07:32:50.311853-07,2023-05-02 07:32:50.311853-07,Timeout,VacuumDelay,active,,34594651,,autovacuum: VACUUM ANALYZE public.stock,autovacuum worker
1683038017.793310,22501,dbt2,4292,,10,postgres,psql,::1,,44900,2023-05-02 07:33:37.784757-07,2023-05-02 07:33:37.79331-07,2023-05-02 07:33:37.79331-07,2023-05-02 07:33:37.793312-07,,,active,,34611317,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038017.793310,22501,dbt2,4293,,10,postgres,psql,::1,,44902,2023-05-02 07:33:37.789541-07,2023-05-02 07:33:37.796033-07,2023-05-02 07:33:37.796033-07,2023-05-02 07:33:37.796035-07,,,active,,34611317,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime,
datname, nspname, relname, pg_locks.*
FROM pg_locks, pg_class, pg_namespace, pg_database
WHERE relfilenode = relation
  AND relnamespace = pg_namespace.oid
  AND database = pg_database.oid
  AND current_database() = datname
ORDER BY relname) TO STDOUT (FORMAT CSV);",client backend
1683038017.793310,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038017.793310,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038017.793310,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038077.846161,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038077.846161,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038077.846161,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:34:37.843193-07,2023-05-02 07:34:37.848756-07,2023-05-02 07:34:37.848756-07,,,active,34635069,34635066,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038077.846161,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:34:37.843802-07,2023-05-02 07:34:37.845874-07,2023-05-02 07:34:37.845875-07,LWLock,WALWrite,active,34635068,,,COMMIT,client backend
1683038077.846161,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:34:37.849706-07,2023-05-02 07:34:37.850386-07,2023-05-02 07:34:37.850387-07,,,active,,34635066,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683038077.846161,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:34:37.836113-07,2023-05-02 07:34:37.847648-07,2023-05-02 07:34:37.847649-07,IO,WALSync,active,34635066,,,COMMIT,client backend
1683038077.846161,22501,dbt2,4306,,10,postgres,psql,::1,,48638,2023-05-02 07:34:37.79925-07,2023-05-02 07:34:37.846161-07,2023-05-02 07:34:37.846161-07,2023-05-02 07:34:37.846163-07,,,active,,34635066,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038077.846161,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038077.846161,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038077.846161,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038137.911125,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038137.911125,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038137.911125,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:35:37.911899-07,2023-05-02 07:35:37.912502-07,2023-05-02 07:35:37.912502-07,LWLock,WALWrite,active,34660562,,,COMMIT,client backend
1683038137.911125,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:35:37.911978-07,2023-05-02 07:35:37.912254-07,2023-05-02 07:35:37.912254-07,Lock,transactionid,active,34660563,34660560,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038137.911125,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 07:35:37.908529-07,2023-05-02 07:35:37.909664-07,2023-05-02 07:35:37.909665-07,IO,WALSync,active,34660561,,,COMMIT,client backend
1683038137.911125,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 07:35:37.903226-07,2023-05-02 07:35:37.903412-07,2023-05-02 07:35:37.903413-07,Lock,transactionid,active,34660560,34660557,,"SELECT * FROM payment($1, $2, $3, $4, $5, $6, $7)",client backend
1683038137.911125,22501,dbt2,4321,,10,postgres,psql,::1,,55362,2023-05-02 07:35:37.826941-07,2023-05-02 07:35:37.911125-07,2023-05-02 07:35:37.911125-07,2023-05-02 07:35:37.911126-07,,,active,,34660557,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683038137.911125,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683038137.911125,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683038137.911125,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683038197.831817,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683038197.831817,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683038197.831817,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 07:36:37.837812-07,2023-05-02 07:36:37.842039-07,2023-05-02 07:36:37.842056-07,LWLock,WALWrite,active,34685518,,,COMMIT,client backend
1683038197.831817,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 07:36:37.842039-07,2023-05-02 07:36:37.842439-07,2023-05-02 07:36:37.842748-07,Client,ClientRead,idle in transaction,,34685518,,"SELECT * FROM order_status($1, $2, $3, $4)",client backend
